Date,Open,High,Low,Close,Vol,BidAsk
2022-09-19 00:52:00,3882.5,3882.5,3881.5,3881.5,162,-34
2022-09-19 00:53:00,3881.5,3882.25,3881.5,3882.0,46,33
2022-09-19 00:54:00,3882.0,3882.5,3882.0,3882.25,43,-1
2022-09-19 00:55:00,3882.25,3883.0,3882.0,3883.0,42,18
2022-09-19 00:56:00,3882.75,3883.0,3882.75,3882.75,55,-9
2022-09-19 00:57:00,3882.75,3883.25,3882.5,3883.25,48,26
2022-09-19 00:58:00,3883.0,3883.25,3882.75,3882.75,31,-10
2022-09-19 00:59:00,3882.75,3882.75,3882.5,3882.75,32,-16
2022-09-19 01:00:00,3882.75,3882.75,3882.0,3882.0,100,-19
2022-09-19 01:01:00,3882.0,3882.5,3881.5,3881.75,165,-31
2022-09-19 01:02:00,3881.5,3881.75,3881.5,3881.5,49,-12
2022-09-19 01:03:00,3881.25,3882.0,3881.0,3881.75,131,-1
2022-09-19 01:04:00,3882.0,3882.0,3881.5,3881.5,101,-25
2022-09-19 01:05:00,3881.75,3881.75,3881.5,3881.75,35,-4
2022-09-19 01:06:00,3881.75,3882.25,3881.5,3882.0,30,3
2022-09-19 01:07:00,3881.75,3882.0,3881.5,3881.75,19,-5
2022-09-19 01:08:00,3882.0,3883.25,3882.0,3882.75,163,65
2022-09-19 01:09:00,3882.5,3882.5,3882.0,3882.5,49,-25
2022-09-19 01:10:00,3882.25,3883.25,3882.25,3883.25,98,54
2022-09-19 01:11:00,3883.0,3883.75,3882.5,3882.5,107,-29
2022-09-19 01:12:00,3882.25,3882.5,3881.0,3881.25,163,-34
2022-09-19 01:13:00,3881.0,3883.25,3880.75,3883.0,138,-1
2022-09-19 01:14:00,3882.75,3883.0,3882.75,3883.0,45,-10
2022-09-19 01:15:00,3883.25,3883.5,3883.0,3883.25,41,-5
2022-09-19 01:16:00,3883.0,3883.25,3883.0,3883.0,28,-2
2022-09-19 01:17:00,3883.0,3883.25,3882.75,3883.0,36,-12
2022-09-19 01:18:00,3883.25,3885.0,3883.25,3884.25,430,191
2022-09-19 01:19:00,3884.25,3884.25,3883.75,3884.25,70,7
2022-09-19 01:20:00,3884.0,3885.0,3883.75,3884.75,206,39
2022-09-19 01:21:00,3884.75,3885.0,3884.5,3884.5,76,-12
2022-09-19 01:22:00,3884.25,3884.25,3883.75,3883.75,54,-6
2022-09-19 01:23:00,3883.5,3884.0,3883.25,3883.75,75,0
2022-09-19 01:24:00,3883.5,3884.5,3883.5,3884.5,89,2
2022-09-19 01:25:00,3884.5,3884.5,3882.75,3882.75,97,-36
2022-09-19 01:26:00,3883.0,3883.25,3882.75,3882.75,60,2
2022-09-19 01:27:00,3883.0,3883.0,3882.5,3883.0,50,6
2022-09-19 01:28:00,3882.75,3882.75,3882.5,3882.5,44,-13
2022-09-19 01:29:00,3882.5,3882.5,3882.0,3882.25,73,-10
2022-09-19 01:30:00,3882.25,3882.25,3881.25,3881.75,110,-48
2022-09-19 01:31:00,3882.0,3883.0,3882.0,3882.75,52,5
2022-09-19 01:32:00,3882.75,3882.75,3882.0,3882.0,57,-29
2022-09-19 01:33:00,3882.0,3882.5,3882.0,3882.5,23,8
2022-09-19 01:34:00,3882.5,3882.5,3882.25,3882.25,14,-6
2022-09-19 01:35:00,3882.25,3882.25,3881.75,3882.25,34,-10
2022-09-19 01:36:00,3882.25,3882.5,3882.25,3882.5,11,-1
2022-09-19 01:37:00,3882.25,3882.25,3880.25,3880.75,285,-81
2022-09-19 01:38:00,3880.5,3881.0,3880.25,3880.5,75,-9
2022-09-19 01:39:00,3880.5,3880.75,3880.5,3880.75,24,5
2022-09-19 01:40:00,3881.0,3881.75,3881.0,3881.25,47,22
2022-09-19 01:41:00,3881.25,3881.25,3880.25,3880.5,105,-44
2022-09-19 01:42:00,3880.25,3880.75,3879.5,3880.75,140,-54
2022-09-19 01:43:00,3880.75,3881.5,3880.5,3881.25,77,21
2022-09-19 01:44:00,3881.5,3882.0,3881.0,3881.0,81,-17
2022-09-19 01:45:00,3881.0,3881.25,3881.0,3881.25,20,6
2022-09-19 01:46:00,3881.5,3882.0,3881.25,3881.75,45,0
2022-09-19 01:47:00,3882.0,3882.0,3880.5,3880.75,75,-37
2022-09-19 01:48:00,3880.5,3880.75,3880.0,3880.0,70,-19
2022-09-19 01:49:00,3880.0,3881.0,3880.0,3881.0,54,18
2022-09-19 01:50:00,3881.0,3881.25,3879.75,3880.25,183,70
2022-09-19 01:51:00,3880.25,3880.25,3880.0,3880.0,54,-23
2022-09-19 01:52:00,3880.0,3880.25,3879.5,3879.75,241,-121
2022-09-19 01:53:00,3879.75,3880.25,3879.0,3879.0,319,-111
2022-09-19 01:54:00,3879.0,3879.25,3878.75,3879.0,128,-18
2022-09-19 01:55:00,3879.0,3879.25,3878.5,3879.0,98,-26
2022-09-19 01:56:00,3879.0,3879.75,3877.0,3877.25,354,-114
2022-09-19 01:57:00,3877.25,3877.25,3875.5,3877.0,463,-163
2022-09-19 01:58:00,3877.0,3877.25,3875.75,3875.75,170,-19
2022-09-19 01:59:00,3875.75,3876.5,3875.0,3875.25,150,-35
2022-09-19 02:00:00,3875.25,3875.25,3872.5,3873.5,941,-225
2022-09-19 02:01:00,3873.5,3873.75,3872.5,3873.0,498,-88
2022-09-19 02:02:00,3873.25,3873.5,3870.75,3871.25,716,-78
2022-09-19 02:03:00,3871.5,3874.0,3871.25,3873.0,489,-163
2022-09-19 02:04:00,3872.75,3873.0,3871.0,3872.0,233,-84
2022-09-19 02:05:00,3872.0,3872.5,3871.5,3872.0,198,-33
2022-09-19 02:06:00,3871.75,3871.75,3870.25,3871.0,332,27
2022-09-19 02:07:00,3871.0,3871.0,3869.0,3869.75,785,-285
2022-09-19 02:08:00,3870.0,3870.75,3869.0,3869.75,272,20
2022-09-19 02:09:00,3869.75,3870.75,3868.5,3870.25,272,11
2022-09-19 02:10:00,3870.25,3870.75,3868.5,3869.5,371,44
2022-09-19 02:11:00,3869.5,3870.5,3869.25,3869.25,218,47
2022-09-19 02:12:00,3869.25,3870.5,3868.25,3868.25,392,-68
2022-09-19 02:13:00,3868.5,3868.75,3865.75,3866.75,1172,-500
2022-09-19 02:14:00,3866.75,3867.75,3865.25,3866.25,509,-103
2022-09-19 02:15:00,3866.5,3869.75,3866.25,3869.5,474,137
2022-09-19 02:16:00,3869.5,3871.25,3869.5,3870.5,666,276
2022-09-19 02:17:00,3870.75,3871.0,3869.5,3869.5,313,-67
2022-09-19 02:18:00,3869.75,3871.0,3869.75,3870.75,224,79
2022-09-19 02:19:00,3870.75,3872.25,3870.5,3872.0,334,175
2022-09-19 02:20:00,3872.0,3872.25,3870.75,3871.75,270,-40
2022-09-19 02:21:00,3871.5,3873.25,3871.25,3872.25,240,34
2022-09-19 02:22:00,3872.25,3872.5,3871.5,3872.25,115,-10
2022-09-19 02:23:00,3872.5,3873.25,3872.5,3873.25,202,42
2022-09-19 02:24:00,3873.0,3873.5,3872.75,3873.25,229,65
2022-09-19 02:25:00,3873.25,3874.5,3873.25,3874.25,176,3
2022-09-19 02:26:00,3874.25,3874.75,3874.0,3874.75,187,39
2022-09-19 02:27:00,3875.0,3875.25,3874.0,3874.75,205,-4
2022-09-19 02:28:00,3874.75,3874.75,3873.25,3873.5,198,-84
2022-09-19 02:29:00,3873.25,3874.0,3873.0,3873.25,167,3
2022-09-19 02:30:00,3873.25,3873.75,3873.0,3873.0,147,14
2022-09-19 02:31:00,3873.0,3873.25,3871.5,3871.75,455,-90
2022-09-19 02:32:00,3871.75,3872.5,3871.75,3872.5,149,53
2022-09-19 02:33:00,3872.75,3874.0,3872.75,3873.75,190,49
2022-09-19 02:34:00,3873.75,3875.75,3873.25,3875.5,162,29
2022-09-19 02:35:00,3875.25,3875.75,3874.5,3874.5,184,-25
2022-09-19 02:36:00,3874.25,3875.0,3873.75,3874.5,170,-8
2022-09-19 02:37:00,3874.5,3875.0,3873.5,3873.75,128,25
2022-09-19 02:38:00,3873.5,3873.5,3873.0,3873.25,138,-12
2022-09-19 02:39:00,3873.5,3874.75,3873.5,3874.0,98,15
2022-09-19 02:40:00,3874.0,3874.0,3873.0,3873.0,85,-9
2022-09-19 02:41:00,3872.75,3873.0,3872.0,3872.5,187,-37
2022-09-19 02:42:00,3872.75,3872.75,3872.25,3872.75,56,-25
2022-09-19 02:43:00,3872.75,3873.75,3872.5,3872.75,132,26
2022-09-19 02:44:00,3873.0,3873.0,3871.0,3871.5,151,-70
2022-09-19 02:45:00,3871.5,3872.25,3870.5,3872.25,302,-46
2022-09-19 02:46:00,3872.25,3872.5,3871.25,3871.25,136,-13
2022-09-19 02:47:00,3871.0,3872.25,3871.0,3872.25,127,26
2022-09-19 02:48:00,3872.25,3872.5,3871.0,3871.25,108,-3
2022-09-19 02:49:00,3871.5,3873.0,3871.25,3873.0,79,30
2022-09-19 02:50:00,3873.0,3873.25,3872.5,3872.75,53,-9
2022-09-19 02:51:00,3873.0,3874.5,3873.0,3874.0,155,29
2022-09-19 02:52:00,3873.75,3874.0,3873.5,3873.5,77,-24
2022-09-19 02:53:00,3873.5,3874.0,3872.5,3873.0,129,-103
2022-09-19 02:54:00,3873.0,3873.5,3873.0,3873.5,154,5
2022-09-19 02:55:00,3873.75,3874.25,3873.25,3873.5,89,-1
2022-09-19 02:56:00,3873.5,3874.25,3873.0,3873.25,132,-26
2022-09-19 02:57:00,3873.25,3873.75,3873.25,3873.25,59,7
2022-09-19 02:58:00,3873.25,3873.5,3872.0,3872.25,253,-17
2022-09-19 02:59:00,3872.0,3874.5,3872.0,3874.5,186,56
2022-09-19 03:00:00,3874.25,3874.25,3871.0,3873.5,717,-26
2022-09-19 03:01:00,3873.5,3873.75,3871.0,3871.25,359,4
2022-09-19 03:02:00,3871.25,3871.25,3868.5,3868.5,671,-74
2022-09-19 03:03:00,3868.75,3869.0,3867.0,3867.25,588,-108
2022-09-19 03:04:00,3867.0,3867.75,3866.25,3866.5,347,-55
2022-09-19 03:05:00,3866.5,3867.0,3862.5,3863.25,947,-313
2022-09-19 03:06:00,3863.0,3863.5,3861.75,3862.0,596,-95
2022-09-19 03:07:00,3861.75,3863.75,3860.75,3863.5,896,110
2022-09-19 03:08:00,3863.5,3864.5,3863.0,3863.5,429,44
2022-09-19 03:09:00,3863.75,3865.0,3863.25,3864.5,250,59
2022-09-19 03:10:00,3864.75,3867.25,3864.75,3866.25,478,77
2022-09-19 03:11:00,3866.25,3867.25,3865.25,3866.75,220,28
2022-09-19 03:12:00,3866.5,3866.75,3865.5,3865.75,314,49
2022-09-19 03:13:00,3865.5,3865.5,3864.5,3864.75,260,-28
2022-09-19 03:14:00,3864.75,3865.75,3864.5,3865.75,395,-33
2022-09-19 03:15:00,3865.5,3865.75,3863.75,3864.25,840,-344
2022-09-19 03:16:00,3864.5,3866.75,3864.0,3866.5,349,20
2022-09-19 03:17:00,3866.25,3869.0,3866.0,3867.5,833,-198
2022-09-19 03:18:00,3867.25,3868.0,3866.5,3867.25,483,199
2022-09-19 03:19:00,3867.25,3868.5,3867.0,3867.75,208,-63
2022-09-19 03:20:00,3868.0,3868.25,3866.75,3867.5,231,38
2022-09-19 03:21:00,3867.0,3867.0,3865.5,3866.25,368,-67
2022-09-19 03:22:00,3866.25,3867.75,3864.75,3864.75,420,-213
2022-09-19 03:23:00,3865.0,3865.75,3864.5,3865.0,271,-10
2022-09-19 03:24:00,3865.0,3865.0,3863.5,3864.5,258,-35
2022-09-19 03:25:00,3864.25,3864.25,3861.5,3862.0,477,-115
2022-09-19 03:26:00,3862.0,3862.25,3861.0,3861.0,373,-58
2022-09-19 03:27:00,3861.25,3862.75,3861.25,3861.75,332,70
2022-09-19 03:28:00,3862.0,3863.25,3861.0,3863.25,340,-8
2022-09-19 03:29:00,3863.5,3863.75,3862.75,3863.25,239,-6
2022-09-19 03:30:00,3863.5,3864.0,3861.5,3861.5,385,-21
2022-09-19 03:31:00,3861.5,3862.5,3860.75,3861.75,549,-55
2022-09-19 03:32:00,3861.75,3864.0,3861.25,3862.75,442,279
2022-09-19 03:33:00,3862.75,3864.25,3862.75,3863.0,484,129
2022-09-19 03:34:00,3863.25,3863.25,3862.0,3862.75,114,-30
2022-09-19 03:35:00,3862.5,3864.0,3862.0,3863.75,198,-6
2022-09-19 03:36:00,3863.75,3865.0,3863.25,3864.75,267,16
2022-09-19 03:37:00,3864.75,3865.5,3863.75,3864.25,222,-23
2022-09-19 03:38:00,3864.25,3865.0,3863.75,3864.0,167,-8
2022-09-19 03:39:00,3864.0,3864.5,3863.25,3864.5,226,-28
2022-09-19 03:40:00,3864.75,3865.75,3864.25,3865.5,215,-28
2022-09-19 03:41:00,3865.5,3866.5,3865.0,3866.25,175,13
2022-09-19 03:42:00,3866.25,3867.75,3866.25,3867.0,278,-5
2022-09-19 03:43:00,3866.75,3867.25,3866.25,3866.5,151,14
2022-09-19 03:44:00,3866.25,3866.75,3865.5,3865.75,207,18
2022-09-19 03:45:00,3865.5,3867.75,3865.5,3867.75,193,32
2022-09-19 03:46:00,3867.75,3867.75,3866.0,3867.5,190,-37
2022-09-19 03:47:00,3867.25,3867.25,3865.75,3866.75,248,13
2022-09-19 03:48:00,3866.75,3867.25,3866.25,3866.25,263,-38
2022-09-19 03:49:00,3866.0,3866.5,3865.5,3866.25,301,0
2022-09-19 03:50:00,3866.5,3866.5,3865.0,3865.5,439,2
2022-09-19 03:51:00,3865.25,3865.25,3864.0,3865.0,423,-59
2022-09-19 03:52:00,3864.75,3868.5,3863.25,3868.0,945,92
2022-09-19 03:53:00,3868.0,3868.25,3866.75,3866.75,387,-31
2022-09-19 03:54:00,3866.5,3866.5,3865.0,3865.0,523,-58
2022-09-19 03:55:00,3865.0,3865.5,3864.5,3864.75,278,-25
2022-09-19 03:56:00,3865.0,3865.25,3862.5,3862.5,499,-90
2022-09-19 03:57:00,3862.5,3862.75,3861.75,3861.75,320,0
2022-09-19 03:58:00,3861.75,3862.0,3860.75,3861.25,471,-39
2022-09-19 03:59:00,3861.25,3862.0,3860.75,3861.25,290,-23
2022-09-19 04:00:00,3861.5,3861.75,3859.25,3861.0,1104,-105
2022-09-19 04:01:00,3861.25,3861.75,3858.25,3859.25,769,-152
2022-09-19 04:02:00,3859.0,3861.25,3859.0,3861.0,546,0
2022-09-19 04:03:00,3861.0,3862.75,3860.75,3862.5,421,39
2022-09-19 04:04:00,3862.25,3863.5,3862.0,3863.25,444,54
2022-09-19 04:05:00,3863.25,3864.0,3862.5,3863.5,302,-21
2022-09-19 04:06:00,3863.5,3866.25,3863.0,3865.75,806,207
2022-09-19 04:07:00,3865.75,3865.75,3864.75,3865.5,309,21
2022-09-19 04:08:00,3865.75,3867.5,3865.0,3867.25,280,54
2022-09-19 04:09:00,3867.0,3867.5,3866.0,3866.0,352,-10
2022-09-19 04:10:00,3866.0,3867.5,3865.75,3867.5,306,32
2022-09-19 04:11:00,3867.5,3868.25,3866.75,3867.0,408,47
2022-09-19 04:12:00,3867.25,3867.25,3866.0,3867.0,497,-85
2022-09-19 04:13:00,3866.75,3868.25,3866.5,3867.75,380,147
2022-09-19 04:14:00,3867.5,3868.25,3867.0,3867.5,146,19
2022-09-19 04:15:00,3867.75,3868.5,3867.0,3867.5,229,7
2022-09-19 04:16:00,3867.5,3868.0,3867.25,3867.5,93,-25
2022-09-19 04:17:00,3867.5,3868.0,3866.25,3866.5,197,-8
2022-09-19 04:18:00,3866.5,3867.5,3866.0,3866.5,232,9
2022-09-19 04:19:00,3866.5,3867.0,3866.0,3866.25,219,-20
2022-09-19 04:20:00,3866.0,3866.5,3865.25,3866.0,422,-22
2022-09-19 04:21:00,3866.0,3866.25,3865.5,3865.75,101,-20
2022-09-19 04:22:00,3866.0,3866.5,3866.0,3866.5,135,17
2022-09-19 04:23:00,3866.75,3866.75,3865.5,3865.5,94,-16
2022-09-19 04:24:00,3866.0,3866.25,3865.25,3866.0,240,-87
2022-09-19 04:25:00,3866.0,3868.0,3866.0,3867.75,235,84
2022-09-19 04:26:00,3868.0,3869.0,3867.5,3869.0,441,128
2022-09-19 04:27:00,3869.0,3869.5,3866.75,3867.25,343,-43
2022-09-19 04:28:00,3867.25,3869.25,3867.25,3868.5,221,-4
2022-09-19 04:29:00,3868.75,3869.25,3867.5,3867.5,182,29
2022-09-19 04:30:00,3867.5,3868.0,3866.5,3866.5,202,-68
2022-09-19 04:31:00,3866.5,3866.75,3866.0,3866.75,203,2
2022-09-19 04:32:00,3867.0,3867.0,3865.75,3866.5,285,15
2022-09-19 04:33:00,3866.75,3868.0,3866.75,3868.0,214,62
2022-09-19 04:34:00,3868.0,3868.25,3866.5,3866.5,209,-30
2022-09-19 04:35:00,3866.5,3867.0,3865.5,3866.75,199,-2
2022-09-19 04:36:00,3866.75,3866.75,3865.5,3865.75,96,-12
2022-09-19 04:37:00,3865.5,3866.5,3865.0,3866.5,181,9
2022-09-19 04:38:00,3866.25,3866.25,3865.75,3865.75,102,-10
2022-09-19 04:39:00,3865.5,3865.5,3864.0,3864.0,274,-80
2022-09-19 04:40:00,3864.0,3864.25,3863.5,3863.75,364,31
2022-09-19 04:41:00,3863.75,3863.75,3862.75,3863.5,362,-102
2022-09-19 04:42:00,3863.75,3864.0,3863.25,3863.75,180,58
2022-09-19 04:43:00,3863.75,3863.75,3862.75,3863.25,137,-30
2022-09-19 04:44:00,3863.25,3863.5,3863.0,3863.5,104,-7
2022-09-19 04:45:00,3863.5,3863.5,3861.5,3862.25,370,-91
2022-09-19 04:46:00,3862.0,3862.5,3861.25,3861.5,150,-30
2022-09-19 04:47:00,3861.5,3861.5,3860.25,3860.5,300,-8
2022-09-19 04:48:00,3860.5,3861.25,3860.0,3860.5,220,-5
2022-09-19 04:49:00,3860.5,3862.75,3860.5,3862.0,256,52
2022-09-19 04:50:00,3861.75,3863.25,3861.5,3863.0,240,62
2022-09-19 04:51:00,3862.5,3863.25,3862.25,3863.25,138,-10
2022-09-19 04:52:00,3863.0,3863.0,3861.75,3861.75,149,-58
2022-09-19 04:53:00,3861.75,3862.25,3861.0,3861.25,146,-26
2022-09-19 04:54:00,3861.0,3861.0,3860.25,3860.5,236,-62
2022-09-19 04:55:00,3860.75,3860.75,3856.25,3856.75,1098,-469
2022-09-19 04:56:00,3856.75,3858.0,3855.25,3857.75,1180,82
2022-09-19 04:57:00,3858.0,3858.5,3856.5,3858.25,759,-152
2022-09-19 04:58:00,3858.5,3858.75,3857.5,3857.75,181,-49
2022-09-19 04:59:00,3857.75,3858.0,3856.25,3856.5,179,-45
2022-09-19 05:00:00,3856.5,3858.25,3856.5,3857.75,330,1
2022-09-19 05:01:00,3857.5,3857.75,3856.25,3857.75,288,-28
2022-09-19 05:02:00,3857.5,3857.5,3856.5,3856.75,122,-18
2022-09-19 05:03:00,3856.75,3859.0,3856.5,3858.25,412,87
2022-09-19 05:04:00,3858.25,3859.75,3858.0,3859.75,427,147
2022-09-19 05:05:00,3859.5,3859.5,3857.75,3859.0,228,-21
2022-09-19 05:06:00,3859.0,3860.5,3859.0,3860.25,234,46
2022-09-19 05:07:00,3860.25,3861.5,3860.0,3861.0,328,96
2022-09-19 05:08:00,3861.0,3861.5,3859.75,3860.0,195,7
2022-09-19 05:09:00,3860.0,3860.0,3859.0,3860.0,127,-2
2022-09-19 05:10:00,3860.0,3860.25,3859.25,3859.75,101,-4
2022-09-19 05:11:00,3859.75,3859.75,3859.0,3859.25,78,-15
2022-09-19 05:12:00,3859.25,3859.75,3858.0,3858.25,254,-55
2022-09-19 05:13:00,3858.25,3859.5,3858.25,3858.25,239,-44
2022-09-19 05:14:00,3858.5,3858.75,3858.0,3858.5,174,-82
2022-09-19 05:15:00,3858.25,3859.25,3858.25,3858.75,130,-15
2022-09-19 05:16:00,3858.75,3858.75,3857.5,3857.75,158,-10
2022-09-19 05:17:00,3857.75,3857.75,3855.75,3856.25,299,-92
2022-09-19 05:18:00,3856.0,3856.25,3855.0,3855.5,529,-94
2022-09-19 05:19:00,3855.5,3855.5,3852.5,3853.5,733,-168
2022-09-19 05:20:00,3853.5,3855.5,3853.0,3855.0,538,112
2022-09-19 05:21:00,3855.0,3855.5,3853.75,3855.25,323,34
2022-09-19 05:22:00,3855.0,3855.5,3853.75,3853.75,374,71
2022-09-19 05:23:00,3853.75,3855.25,3853.5,3855.0,298,137
2022-09-19 05:24:00,3855.0,3855.5,3854.5,3855.25,187,29
2022-09-19 05:25:00,3855.25,3856.0,3855.25,3855.5,230,29
2022-09-19 05:26:00,3855.25,3857.0,3855.25,3856.75,289,79
2022-09-19 05:27:00,3856.75,3856.75,3855.0,3855.0,245,-16
2022-09-19 05:28:00,3855.0,3855.5,3854.5,3855.5,161,-13
2022-09-19 05:29:00,3855.5,3855.75,3854.75,3855.25,117,-31
2022-09-19 05:30:00,3855.25,3855.25,3853.5,3854.25,368,-78
2022-09-19 05:31:00,3854.25,3854.25,3853.25,3853.25,250,-123
2022-09-19 05:32:00,3853.25,3853.25,3851.0,3851.5,779,-170
2022-09-19 05:33:00,3851.75,3853.0,3851.25,3853.0,355,92
2022-09-19 05:34:00,3853.0,3853.25,3851.0,3852.25,234,-42
2022-09-19 05:35:00,3852.0,3853.75,3852.0,3853.75,192,74
2022-09-19 05:36:00,3853.5,3854.0,3852.75,3854.0,177,-27
2022-09-19 05:37:00,3853.75,3853.75,3852.75,3853.0,201,-16
2022-09-19 05:38:00,3852.75,3853.5,3852.5,3853.0,145,-6
2022-09-19 05:39:00,3853.25,3853.75,3852.75,3853.5,173,-21
2022-09-19 05:40:00,3853.75,3855.25,3853.5,3853.75,360,100
2022-09-19 05:41:00,3853.75,3854.25,3853.5,3853.75,138,4
2022-09-19 05:42:00,3853.5,3854.0,3852.5,3852.75,299,-59
2022-09-19 05:43:00,3853.0,3853.0,3852.25,3853.0,189,-80
2022-09-19 05:44:00,3852.75,3853.0,3850.25,3851.5,428,-154
2022-09-19 05:45:00,3851.5,3852.5,3851.25,3852.25,295,58
2022-09-19 05:46:00,3852.5,3853.0,3852.25,3852.25,162,31
2022-09-19 05:47:00,3852.25,3852.75,3852.0,3852.25,92,-9
2022-09-19 05:48:00,3852.0,3852.5,3851.75,3852.5,136,-8
2022-09-19 05:49:00,3852.5,3852.5,3851.5,3852.0,158,-15
2022-09-19 05:50:00,3852.25,3853.0,3852.25,3852.75,179,47
2022-09-19 05:51:00,3853.0,3853.25,3852.25,3853.0,214,21
2022-09-19 05:52:00,3853.25,3855.25,3853.0,3853.75,1071,19
2022-09-19 05:53:00,3853.75,3854.25,3853.5,3854.0,170,-19
2022-09-19 05:54:00,3854.0,3854.0,3852.5,3853.75,180,-34
2022-09-19 05:55:00,3854.0,3854.25,3853.25,3853.25,148,-15
2022-09-19 05:56:00,3853.25,3854.25,3853.0,3854.0,105,-5
2022-09-19 05:57:00,3853.75,3854.75,3853.75,3854.5,175,33
2022-09-19 05:58:00,3854.75,3856.0,3854.5,3854.75,527,78
2022-09-19 05:59:00,3855.0,3855.25,3854.0,3854.25,227,-43
2022-09-19 06:00:00,3854.25,3855.0,3853.25,3854.75,230,61
2022-09-19 06:01:00,3854.5,3854.5,3853.25,3854.0,131,7
2022-09-19 06:02:00,3854.0,3854.5,3853.0,3853.5,243,-47
2022-09-19 06:03:00,3853.25,3853.75,3852.25,3852.5,341,-125
2022-09-19 06:04:00,3852.5,3852.5,3850.5,3850.75,641,-204
2022-09-19 06:05:00,3850.75,3851.25,3847.25,3847.75,1854,-561
2022-09-19 06:06:00,3848.0,3849.5,3846.75,3849.25,715,-5
2022-09-19 06:07:00,3849.5,3849.75,3848.0,3848.25,351,3
2022-09-19 06:08:00,3848.25,3848.75,3847.75,3848.5,430,31
2022-09-19 06:09:00,3848.5,3849.75,3848.5,3848.5,356,67
2022-09-19 06:10:00,3848.5,3850.0,3848.0,3849.0,246,34
